trip_headsign,Departure Date,Departure Time,Origin,Arrival Time,Destination,Stops
5062,2024-08-11,08:59:00,Montpellier Saint-Roch,14:24:00,Lille Europe,"[['Montpellier Saint-Roch', 0, 0, '08:59:00', 0], ['Nîmes Centre', '09:24:00', 0, '09:27:00', 0], ['Valence TGV Rhône-Alpes Sud', '10:10:00', 0, '10:15:00', 0], ['Lyon Part Dieu', '10:55:00', 300, '11:00:00', 0], ['Marne-la-Vallée Chessy', '12:47:00', 0, '12:51:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '13:01:00', 0, '13:07:00', 0], ['TGV Haute Picardie', '13:36:00', 0, '13:40:00', 0], ['Arras', '13:57:00', 0, '14:04:00', 0], ['Lille Europe', '14:24:00', 0, 0, 0]]"
2087,2024-08-11,09:04:00,Strasbourg,15:04:00,Marseille Saint-Charles,"[['Strasbourg', 0, 0, '09:14:00', 600], ['Mulhouse', '10:05:00', 600, '10:08:00', 600], ['Belfort - Montbéliard TGV', '10:29:00', 600, '10:31:00', 600], ['Besançon Franche-Comté TGV', '10:52:00', 600, '10:54:00', 600], ['Dijon', '11:21:00', 600, '11:31:00', 600], ['Mâcon', '12:28:00', 600, '12:31:00', 600], ['Lyon Part Dieu', '12:56:00', 0, '13:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '13:51:00', 300, '13:51:00', 0], ['Avignon TGV', '14:26:00', 0, '14:29:00', 0], ['Aix-en-Provence TGV', '14:49:00', 0, '14:52:00', 0], ['Marseille Saint-Charles', '15:04:00', 0, 0, 0]]"
7671,2024-08-11,09:11:00,Paris Montparnasse Hall 1 - 2,15:13:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '10:31:00', 4800], ['Bordeaux Saint-Jean', '12:44:00', 5400, '12:50:00', 5400], ['Agen', '14:02:00', 6000, '14:05:00', 6000], ['Montauban Ville Bourbon', '14:41:00', 6000, '14:44:00', 6000], ['Toulouse Matabiau', '15:13:00', 6000, 0, 0]]"
6173,2024-08-11,09:18:00,Paris Gare de Lyon Hall 1 - 2,14:55:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '09:18:00', 0], ['Avignon TGV', '12:01:00', 0, '12:04:00', 0], ['Toulon', '13:11:00', 0, '13:16:00', 0], ['Saint-Raphaël Valescure', '14:01:00', 0, '14:04:00', 0], ['Cannes', '14:26:00', 0, '14:30:00', 0], ['Antibes', '14:39:00', 0, '14:42:00', 0], ['Nice-Ville', '14:55:00', 0, 0, 0]]"
8534,2024-08-11,09:26:00,Hendaye,14:16:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '09:26:00', 0], ['Saint-Jean-de-Luz - Ciboure', '09:36:00', 0, '09:38:00', 0], ['Biarritz', '09:48:00', 0, '09:56:00', 300], ['Bayonne', '10:08:00', 300, '10:11:00', 300], ['Dax', '10:39:00', 0, '10:48:00', 300], ['Bordeaux Saint-Jean', '12:06:00', 0, '12:12:00', 0], ['Paris Montparnasse Hall 1 - 2', '14:16:00', 0, 0, 0]]"
5224,2024-08-11,09:36:00,Lille Flandres,14:44:00,Nantes,"[['Lille Flandres', 0, 0, '09:36:00', 0], ['Douai', '09:58:00', 0, '10:01:00', 0], ['Arras', '10:14:00', 0, '10:19:00', 0], ['TGV Haute Picardie', '10:37:00', 0, '10:45:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '11:14:00', 0, '11:19:00', 0], ['Marne-la-Vallée Chessy', '11:27:00', 0, '11:31:00', 0], ['Massy TGV', '12:04:00', 0, '12:12:00', 0], ['Saint-Pierre-des-Corps', '13:04:00', 0, '13:10:00', 0], ['Angers Saint-Laud', '14:02:00', 0, '14:05:00', 0], ['Nantes', '14:44:00', 0, 0, 0]]"
6033,2024-08-11,09:42:00,Paris Gare de Lyon Hall 1 - 2,15:01:00,Perpignan,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '09:42:00', 0], ['Valence TGV Rhône-Alpes Sud', '11:55:00', 0, '11:58:00', 0], ['Nîmes Centre', '12:42:00', 0, '12:46:00', 0], ['Montpellier Saint-Roch', '13:11:00', 0, '13:17:00', 0], ['Sète', '13:34:00', 0, '13:37:00', 0], ['Agde', '13:50:00', 0, '13:53:00', 0], ['Béziers', '14:06:00', 0, '14:09:00', 0], ['Narbonne', '14:23:00', 0, '14:26:00', 0], ['Perpignan', '15:01:00', 0, 0, 0]]"
5470,2024-08-11,10:01:00,Strasbourg,14:47:00,Rennes,"[['Strasbourg', 0, 0, '10:01:00', 0], ['Lorraine TGV', '10:37:00', 0, '10:40:00', 0], ['Meuse TGV', '10:58:00', 0, '11:01:00', 0], ['Champagne-Ardenne TGV', '11:25:00', 0, '11:30:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '12:00:00', 0, '12:18:00', 0], ['Marne-la-Vallée Chessy', '12:27:00', 0, '12:32:00', 0], ['Massy TGV', '13:04:00', 0, '13:12:00', 0], ['Le Mans', '13:59:00', 0, '14:02:00', 0], ['Rennes', '14:47:00', 0, 0, 0]]"
7842,2024-08-11,10:02:00,Marseille Saint-Charles,14:34:00,Lille Flandres,"[['Marseille Saint-Charles', 0, 0, '10:02:00', 0], ['Aix-en-Provence TGV', '10:14:00', 0, '10:17:00', 0], ['Avignon TGV', '10:36:00', 0, '10:39:00', 0], ['Lyon Saint-Exupéry TGV', '11:31:00', 0, '11:34:00', 0], ['Marne-la-Vallée Chessy', '13:16:00', 0, '13:19:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '13:29:00', 0, '13:34:00', 0], ['Lille Flandres', '14:34:00', 0, 0, 0]]"
6175,2024-08-11,10:10:00,Paris Gare de Lyon Hall 1 - 2,15:55:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '10:10:00', 0], ['Marseille Saint-Charles', '13:14:00', 0, '13:28:00', 0], ['Toulon', '14:11:00', 0, '14:15:00', 0], ['Les Arcs - Draguignan', '14:48:00', 0, '14:51:00', 0], ['Cannes', '15:25:00', 0, '15:31:00', 0], ['Antibes', '15:39:00', 0, '15:42:00', 0], ['Nice-Ville', '15:55:00', 0, 0, 0]]"
6823,2024-08-11,10:10:00,Lyon Part Dieu,14:24:00,Toulouse Matabiau,"[['Lyon Part Dieu', 0, 0, '10:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '10:45:00', 0, '10:48:00', 0], ['Nîmes Centre', '11:33:00', 0, '11:36:00', 0], ['Montpellier Saint-Roch', '12:02:00', 0, '12:06:00', 0], ['Béziers', '12:44:00', 0, '12:47:00', 0], ['Narbonne', '13:02:00', 0, '13:05:00', 0], ['Carcassonne', '13:36:00', 0, '13:39:00', 0], ['Toulouse Matabiau', '14:24:00', 0, 0, 0]]"
8537,2024-08-11,10:11:00,Paris Montparnasse Hall 1 - 2,15:14:00,Hendaye,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '10:11:00', 0], ['Bordeaux Saint-Jean', '12:14:00', 0, '12:20:00', 0], ['Dax', '13:55:00', 1200, '13:59:00', 1200], ['Bayonne', '14:30:00', 1200, '14:33:00', 1200], ['Biarritz', '14:43:00', 1200, '14:46:00', 1200], ['Saint-Jean-de-Luz - Ciboure', '14:59:00', 1200, '15:01:00', 1200], ['Hendaye', '15:14:00', 1200, 0, 0]]"
8572,2024-08-11,10:11:00,Paris Montparnasse Hall 1 - 2,15:54:00,Tarbes,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '10:11:00', 0], ['Bordeaux Saint-Jean', '12:14:00', 0, '12:20:00', 0], ['Dax', '13:55:00', 1200, '14:03:00', 1200], ['Orthez', '14:31:00', 1200, '14:33:00', 1200], ['Pau', '14:56:00', 1200, '14:59:00', 1200], ['Lourdes', '15:27:00', 1200, '15:37:00', 1200], ['Tarbes', '15:54:00', 1200, 0, 0]]"
5354,2024-08-11,10:16:00,Lyon Perrache,14:50:00,Nantes,"[['Lyon Perrache', 0, 0, '10:16:00', 0], ['Lyon Part Dieu', '10:24:00', 0, '10:30:00', 0], ['Massy TGV', '12:34:00', 0, '12:41:00', 0], ['Le Mans', '13:30:00', 0, '13:33:00', 0], ['Angers Saint-Laud', '14:09:00', 0, '14:12:00', 0], ['Nantes', '14:50:00', 0, 0, 0]]"
9826,2024-08-11,10:17:00,Bruxelles Midi,15:50:00,Montpellier Sud de France,"[['Bruxelles Midi', 0, 0, '10:17:00', 0], ['Lille Europe', '10:52:00', 0, '11:01:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '11:53:00', 0, '11:59:00', 0], ['Marne-la-Vallée Chessy', '12:08:00', 0, '12:13:00', 0], ['Lyon Part Dieu', '14:00:00', 0, '14:10:00', 0], ['Valence TGV Rhône-Alpes Sud', '14:45:00', 0, '14:50:00', 0], ['Nîmes Pont du Gard', '15:27:00', 0, '15:30:00', 0], ['Montpellier Sud de France', '15:50:00', 0, 0, 0]]"
6503,2024-08-11,10:32:00,Paris Gare de Lyon Hall 1 - 2,15:15:00,Évian-les-Bains,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '10:32:00', 0], ['Bellegarde', '13:38:00', 0, '13:43:00', 0], ['Annemasse', '14:18:00', 0, '14:30:00', 0], ['Thonon-les-Bains', '15:04:00', 0, '15:07:00', 0], ['Évian-les-Bains', '15:15:00', 0, 0, 0]]"
8508,2024-08-11,10:34:00,Toulouse Matabiau,15:34:00,Paris Montparnasse Hall 1 - 2,"[['Toulouse Matabiau', 0, 0, '10:59:00', 1500], ['Bordeaux Saint-Jean', '13:15:00', 2100, '13:16:00', 1800], ['Paris Montparnasse Hall 1 - 2', '15:34:00', 2700, 0, 0]]"
7885,2024-08-11,10:42:00,Paris Gare de Lyon Hall 1 - 2,16:13:00,Perpignan,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '10:42:00', 0], ['Lyon Saint-Exupéry TGV', '12:32:00', 0, '12:35:00', 0], ['Nîmes Centre', '13:41:00', 0, '13:45:00', 0], ['Montpellier Saint-Roch', '14:11:00', 0, '14:17:00', 0], ['Sète', '14:33:00', 0, '14:36:00', 0], ['Agde', '14:50:00', 0, '14:53:00', 0], ['Béziers', '15:06:00', 0, '15:09:00', 0], ['Narbonne', '15:22:00', 0, '15:25:00', 0], ['Perpignan', '16:13:00', 0, 0, 0]]"
6275,2024-08-11,10:56:00,Paris Gare de Lyon Hall 1 - 2,14:13:00,Montpellier Sud de France,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '10:56:00', 0], ['Valence TGV Rhône-Alpes Sud', '13:05:00', 0, '13:10:00', 0], ['Nîmes Pont du Gard', '13:47:00', 0, '13:51:00', 0], ['Montpellier Sud de France', '14:13:00', 0, 0, 0]]"
8615,2024-08-11,10:57:00,Paris Montparnasse Hall 1 - 2,14:48:00,Brest,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '10:57:00', 0], ['Rennes', '12:25:00', 0, '12:33:00', 0], ['Lamballe', '13:09:00', 0, '13:12:00', 0], ['Saint-Brieuc', '13:22:00', 0, '13:25:00', 0], ['Guingamp', '13:39:00', 0, '13:41:00', 0], ['Plouaret Trégor', '13:54:00', 0, '13:56:00', 0], ['Morlaix', '14:12:00', 0, '14:15:00', 0], ['Brest', '14:48:00', 0, 0, 0]]"
8715,2024-08-11,10:57:00,Paris Montparnasse Hall 1 - 2,14:34:00,Quimper,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '10:57:00', 0], ['Rennes', '12:25:00', 0, '12:29:00', 0], ['Vannes', '13:25:00', 0, '13:28:00', 0], ['Auray', '13:38:00', 0, '13:42:00', 0], ['Lorient', '13:58:00', 0, '14:01:00', 0], ['Quimper', '14:34:00', 0, 0, 0]]"
6048,2024-08-11,11:00:00,Perpignan,16:17:00,Paris Gare de Lyon Hall 1 - 2,"[['Perpignan', 0, 0, '11:00:00', 0], ['Narbonne', '11:52:00', 900, '11:55:00', 900], ['Béziers', '12:09:00', 900, '12:12:00', 900], ['Agde', '12:23:00', 900, '12:26:00', 900], ['Sète', '12:40:00', 900, '12:43:00', 900], ['Montpellier Sud de France', '13:00:00', 900, '13:07:00', 900], ['Nîmes Pont du Gard', '13:27:00', 900, '13:32:00', 900], ['Valence TGV Rhône-Alpes Sud', '14:05:00', 600, '14:08:00', 600], ['Paris Gare de Lyon Hall 1 - 2', '16:17:00', 300, 0, 0]]"
9879,2024-08-11,11:00:00,Rodange,19:15:00,Montpellier Sud de France,"[['Rodange', 0, 0, '11:00:00', 0], ['Thionville', 0, 0, '12:08:00', 1200], ['Metz', '12:30:00', 1500, '12:35:00', 1500], ['Strasbourg', '13:22:00', 1500, '13:30:00', 1500], ['Mulhouse', '14:19:00', 1500, '14:22:00', 1500], ['Belfort - Montbéliard TGV', '14:43:00', 1500, '14:46:00', 1500], ['Besançon Franche-Comté TGV', '15:06:00', 1500, '15:09:00', 1500], ['Dijon', '15:36:00', 1500, '15:46:00', 1500], ['Mâcon', '16:43:00', 1500, '16:46:00', 1500], ['Lyon Part Dieu', '17:21:00', 1500, '17:35:00', 1500], ['Valence TGV Rhône-Alpes Sud', '18:11:00', 1500, '18:16:00', 1500], ['Nîmes Pont du Gard', '18:52:00', 1500, '18:55:00', 1500], ['Montpellier Sud de France', '19:15:00', 1500, 0, 0]]"
7897,2024-08-11,11:02:00,Aéroport Charles de Gaulle 2 TGV,15:10:00,Toulon,"[['Aéroport Charles de Gaulle 2 TGV', 0, 0, '11:02:00', 0], ['Marne-la-Vallée Chessy', '11:11:00', 0, '11:16:00', 0], ['Lyon Saint-Exupéry TGV', '12:59:00', 0, '13:02:00', 0], ['Aix-en-Provence TGV', '14:10:00', 0, '14:13:00', 0], ['Toulon', '15:10:00', 0, 0, 0]]"
6170,2024-08-11,11:03:00,Nice-Ville,16:36:00,Paris Gare de Lyon Hall 1 - 2,"[['Nice-Ville', 0, 0, '11:03:00', 0], ['Antibes', '11:15:00', 0, '11:18:00', 0], ['Cannes', '11:27:00', 0, '11:31:00', 0], ['Saint-Raphaël Valescure', '11:52:00', 0, '11:55:00', 0], ['Toulon', '12:42:00', 0, '12:46:00', 0], ['Avignon TGV', '13:54:00', 0, '13:57:00', 0], ['Paris Gare de Lyon Hall 1 - 2', '16:36:00', 0, 0, 0]]"
8536,2024-08-11,11:10:00,Hendaye,17:09:00,Paris Montparnasse Hall 1 - 2,"[['Hendaye', 0, 0, '12:10:00', 3600], ['Saint-Jean-de-Luz - Ciboure', '12:20:00', 3600, '12:23:00', 3600], ['Biarritz', '12:33:00', 3600, '12:36:00', 3600], ['Bayonne', '12:49:00', 3600, '12:52:00', 3600], ['Dax', '13:24:00', 3600, '13:29:00', 3600], ['Bordeaux Saint-Jean', '15:00:00', 4800, '15:06:00', 4800], ['Paris Montparnasse Hall 1 - 2', '17:09:00', 4800, 0, 0]]"
9503,2024-08-11,11:10:00,Paris Est,15:03:00,Stuttgart Hbf,"[['Paris Est', 0, 0, '11:10:00', 0], ['Sarrebruck', '12:57:00', 0, '12:59:00', 0], ['Kaiserslautern Hbf', '13:37:00', 0, '13:39:00', 0], ['Mannheim Hbf', '14:21:00', 0, '14:26:00', 0], ['Stuttgart Hbf', '15:03:00', 0, 0, 0]]"
8473,2024-08-11,11:11:00,Paris Montparnasse Hall 1 - 2,14:49:00,Arcachon,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '11:51:00', 2400], ['Bordeaux Saint-Jean', '13:49:00', 2100, '14:02:00', 2100], ['Biganos Facture', '14:28:00', 2400, '14:31:00', 2400], ['Arcachon', '14:49:00', 2400, 0, 0]]"
8505,2024-08-11,11:11:00,Paris Montparnasse Hall 1 - 2,16:08:00,Toulouse Matabiau,"[['Paris Montparnasse Hall 1 - 2', 0, 0, '11:51:00', 2400], ['Bordeaux Saint-Jean', '13:49:00', 2100, '13:55:00', 2100], ['Agen', '14:57:00', 2100, '15:00:00', 2100], ['Montauban Ville Bourbon', '15:36:00', 2100, '15:39:00', 2100], ['Toulouse Matabiau', '16:08:00', 2100, 0, 0]]"
7612,2024-08-11,11:15:00,Brest,15:02:00,Paris Montparnasse Hall 1 - 2,"[['Brest', 0, 0, '11:15:00', 0], ['Morlaix', '11:45:00', 0, '11:48:00', 0], ['Guingamp', '12:15:00', 0, '12:18:00', 0], ['Saint-Brieuc', '12:33:00', 0, '12:36:00', 0], ['Rennes', '13:25:00', 0, '13:30:00', 0], ['Paris Montparnasse Hall 1 - 2', '15:02:00', 0, 0, 0]]"
6705,2024-08-11,11:18:00,Paris Gare de Lyon Hall 1 - 2,14:12:00,Mulhouse,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:18:00', 0], ['Dijon', '12:52:00', 0, '12:56:00', 0], ['Besançon Franche-Comté TGV', '13:22:00', 0, '13:25:00', 0], ['Belfort - Montbéliard TGV', '13:46:00', 0, '13:49:00', 0], ['Mulhouse', '14:12:00', 0, 0, 0]]"
6165,2024-08-11,11:22:00,Paris Gare de Lyon Hall 1 - 2,17:03:00,Nice-Ville,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:22:00', 0], ['Avignon TGV', '14:01:00', 0, '14:04:00', 0], ['Toulon', '15:11:00', 0, '15:15:00', 0], ['Saint-Raphaël Valescure', '16:01:00', 0, '16:04:00', 0], ['Cannes', '16:27:00', 0, '16:31:00', 0], ['Antibes', '16:40:00', 0, '16:43:00', 0], ['Nice-Ville', '17:03:00', 0, 0, 0]]"
8720,2024-08-11,11:23:00,Quimper,15:04:00,Paris Montparnasse Hall 1 - 2,"[['Quimper', 0, 0, '11:23:00', 0], ['Lorient', '11:55:00', 0, '11:59:00', 0], ['Vannes', '12:23:00', 0, '12:27:00', 0], ['Rennes', '13:25:00', 0, '13:35:00', 0], ['Paris Montparnasse Hall 1 - 2', '15:04:00', 0, 0, 0]]"
5382,2024-08-11,11:36:00,Lyon Perrache,15:39:00,Rennes,"[['Lyon Perrache', 0, 0, '11:36:00', 0], ['Lyon Part Dieu', '11:44:00', 0, '11:50:00', 0], ['Massy TGV', '13:50:00', 0, '13:58:00', 0], ['Le Mans', '14:50:00', 0, '14:53:00', 0], ['Rennes', '15:39:00', 0, 0, 0]]"
6111,2024-08-11,11:38:00,Paris Gare de Lyon Hall 1 - 2,15:03:00,Marseille Saint-Charles,"[['Paris Gare de Lyon Hall 1 - 2', 0, 0, '11:38:00', 0], ['Avignon TGV', '14:23:00', 300, '14:26:00', 300], ['Aix-en-Provence TGV', '14:46:00', 300, '14:49:00', 300], ['Marseille Saint-Charles', '15:03:00', 300, 0, 0]]"
7841,2024-08-11,11:38:00,Lille Flandres,16:12:00,Marseille Saint-Charles,"[['Lille Flandres', 0, 0, '11:38:00', 0], ['Aéroport Charles de Gaulle 2 TGV', '12:32:00', 0, '12:37:00', 0], ['Marne-la-Vallée Chessy', '12:46:00', 0, '12:50:00', 0], ['Lyon Saint-Exupéry TGV', '14:33:00', 0, '14:37:00', 0], ['Avignon TGV', '15:27:00', 0, '15:30:00', 0], ['Aix-en-Provence TGV', '15:50:00', 0, '15:53:00', 0], ['Marseille Saint-Charles', '16:12:00', 0, 0, 0]]"
